url,title,partner,enroll,rating,level,duration,skills,reviews
https://www.coursera.org/learn/sustainable-finance-oxford,"Sustainable Finance: Products, Instruments and Future Trends","Saïd Business School, University of Oxford","2,864",4.8,Beginner level,2 weeks to complete,"Corporate Sustainability, Investments, Corporate Strategy, Risk Management, Financial Services, Loans, Stakeholder Engagement, Finance, Case Studies, Social Impact, Environmental Social And Corporate Governance (ESG), Sustainable Development, Sustainable Business",50
https://www.coursera.org/learn/lead-with-confidence,Lead with Confidence,Harvard Business Review ,"2,920",4.9,Intermediate level,1 week to complete,"Empathy & Emotional Intelligence, Empowerment, Emotional Intelligence, Leadership and Management, Delegation Skills, Team Leadership, Leadership, Relationship Building, Workplace inclusivity, Team Building, Initiative and Leadership, Leadership Development, Collaboration, Virtual Teams, Trustworthiness, Communication Strategies",12
https://www.coursera.org/specializations/strategic-business-leadership,Strategic Business Leadership Specialization,University of Glasgow ,,4.8,Intermediate level,4 weeks to complete,"Business Leadership, Business Management, Business Modeling, Business Planning, Business Strategy, Business Transformation, Competitive Analysis, Corporate Strategy, Cross-Functional Collaboration, Digital Transformation, Innovation, Leadership, Leadership Development, Leadership and Management, Market Research, Organizational Change, Organizational Leadership, Organizational Strategy, Strategic Decision-Making, Strategic Leadership",19
https://www.coursera.org/learn/deploying-circular-economy-within-organisations,Deploying the circular economy within organisations,ESSEC Business School,,4.5,Beginner level,,"Sustainable Business, Product Lifecycle Management, Business Modeling, Systems Thinking, Stakeholder Engagement, Waste Minimization, Sustainable Development, Business Transformation, Corporate Sustainability, Environmental Issue, Case Studies, Organizational Change, Innovation",14
https://www.coursera.org/learn/leveraging-design-methods-to-identify-business-opportunities,Leveraging Design Methods to Identify Business Opportunities,"Parsons School of Design, The New School","1,669",4.7,Intermediate level,2 weeks to complete,"Human Centered Design, Design, User Experience, Design Thinking, Customer experience strategy (CX), Design and Product, Market Opportunities, Process Design, Innovation, Ethical Standards And Conduct, Strategic Thinking, Business Modeling, Business Risk Management",17
https://www.coursera.org/learn/digital-competition-financial-services,Digital Competition in Financial Services,Copenhagen Business School,"43,000",4.6,Beginner level,1 week at 10 hours a week,"Financial Services, Governance, Business Technologies, Market Dynamics, Innovation, Financial Regulation, Competitive Analysis, Digital Transformation, Technology Strategies, Business Strategies, FinTech, Business Modeling","1,006"
https://www.coursera.org/learn/healthcare-business-strategy-new-venture-design,Healthcare Business Strategy and New Venture Design,University of Illinois Urbana-Champaign,,,Beginner level,2 weeks to complete,"Healthcare Industry Knowledge, Business Valuation, Product Development, Market Analysis, Innovation, Competitive Analysis, Business Planning, Fundraising, Business Modeling, Entrepreneurship, Health Care Administration, Team Building, Business Strategies, Team Leadership, Stakeholder Analysis, Regulatory Compliance, Market Opportunities, New Business Development",
https://www.coursera.org/learn/develop-talent-coach-for-success,Develop Talent and Coach for Success,Harvard Business Review ,,,Intermediate level,2 weeks to complete,"Employee Performance Management, Interviewing Skills, Human Resources Management and Planning, Employee Engagement, Active Listening, Constructive Feedback, Adaptability, Diversity and Inclusion, Employee Coaching, Employee Retention, Recruitment, Talent Management, Professional Development, Training and Development, Coaching, Talent Acquisition, Workforce Development",
https://www.coursera.org/learn/scaling-product-and-processes,Scaling Product and Processes,IE Business School,"1,719",4.6,Beginner level,1 week to complete,"Leadership and Management, Growth Strategies, Product Management, Key Performance Indicators (KPIs), Product Development, Price Negotiation, Go To Market Strategy, Operational Efficiency, Business Development, Performance Measurement, Customer Acquisition Management, Sales Management, Business Process, Business Strategies, Sales Strategy, Entrepreneurship, Business Strategy, Investments",14
https://www.coursera.org/learn/project-delivery-in-business-analysis-and-capstone-project,Project Delivery in Business Analysis and Capstone Project,Microsoft,"8,874",4.8,Beginner level,2 weeks to complete,"Software Development Life Cycle, Business Process Improvement, Project Risk Management, Project Planning, Scrum (Software Development), Business Analysis, Quality Management, Risk Management, Requirements Management, Agile Methodology, User Acceptance Testing (UAT), Project Management",96
https://www.coursera.org/learn/freelancing-business,Plan a Successful Freelancing Business,California Institute of the Arts,"26,659",4.7,Beginner level,,"Service Design, Entrepreneurship, Goal Setting, Value Propositions, Market Opportunities, Business Modeling, Market Analysis, Business Strategy, Peer Review, Competitive Analysis, Business Planning",306
https://www.coursera.org/specializations/ai-for-hr,AI for HR Specialization,AI Business School,,4.8,Beginner level,8 weeks to complete,"AI Enablement, AI Personalization, Artificial Intelligence, Content Creation, Generative AI Agents, Human Resource Strategy, Human Resources, HR Tech, Ideation, Innovation, Large Language Modeling, LLM Application, Productivity, Responsible AI, Risk Management",18
https://www.coursera.org/learn/business-of-social,The Business of Social,Northwestern University,"43,132",4.7,,,"Marketing, Social Media, A/B Testing, Integrated Marketing Communications, Business Metrics, Information Privacy, Marketing Effectiveness, Customer Engagement, Data Security, Social Media Marketing, Law, Regulation, and Compliance, Performance Measurement, Business-To-Consumer, Marketing Budgets, Program Management, Key Performance Indicators (KPIs), Social Media Strategy",823
https://www.coursera.org/learn/sustainable-business-strategies,Sustainable Business Strategies,Coursera,,4.7,Beginner level,,"Sustainable Business, Sustainability Reporting, Key Performance Indicators (KPIs), Climate Change Mitigation, Environmental Management Systems, Supply Chain Planning, Sustainable Development, Corporate Sustainability, Business Operations, Business Strategies, Environmental Social And Corporate Governance (ESG), Risk Analysis, Business Leadership, Corporate Strategy, Sustainability Standards, Operational Efficiency",11
https://www.coursera.org/learn/basic-financial-literacy-isb,Basic Financial Literacy,Indian School of Business,"4,606",4.5,Beginner level,1 week to complete,"Loans, Wealth Management, Risk Management, Financial Planning, Tax Planning, Financial Management, Budgeting, Income Tax, Economics, Investments",17
https://www.coursera.org/learn/mastering-business-combinations-analyze-apply-ifrs,Mastering Business Combinations: Analyze and Apply IFRS,EDUCBA,,,Intermediate level,2 weeks to complete,"Financial Statement Analysis, Fixed Asset",
https://www.coursera.org/specializations/future-ready-company,Future Ready Company Specialization,London Business School,"5,636",4.7,Intermediate level,16 weeks to complete,"AI Enablement, Artificial Intelligence and Machine Learning (AI/ML), Business Continuity, Business Ethics, Business Transformation, Corporate Strategy, Corporate Sustainability, Digital Transformation, Environmental Social And Corporate Governance (ESG), Leadership Development, Leadership Studies, Machine Learning, Operational Risk, Organizational Change, Organizational Leadership, Resilience, Sustainable Business, Sustainable Development, Team Motivation, Technology Strategies",228
https://www.coursera.org/learn/business-analysis-mastery-planning-skills-and-perspective,"Business Analysis Mastery: Planning, Skills, and Perspective",Starweaver,"4,932",4.7,Intermediate level,,"Stakeholder Engagement, Information Technology, Requirements Elicitation, Information Management, Business Process Management, Business Process, Analysis, Stakeholder Analysis, Business Planning, Agile Methodology, Adaptability, Planning, Business Intelligence, Business Analysis, Governance",89
https://www.coursera.org/learn/marketing-management-essentials-price-and-place,Marketing Management Essentials: Price and Place,IE Business School,,,Beginner level,,"Product Marketing, Product Lifecycle Management, Brand Management, Product Development, Marketing, Brand Strategy, Content Marketing, New Product Development, Strategic Marketing, Marketing Channel, Market Dynamics, Product Management",
https://www.coursera.org/learn/how-to-create-a-local-business-website-with-ai-vibe-coding,How To Create A Local Business Website With AI Vibe Coding,Alex Genadinik,,,,,"AI Enablement, Web Design and Development, Application Deployment, Creative Design, Cloud Hosting",
https://www.coursera.org/learn/design-strategy,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,The University of Sydney,"89,007",4.6,Intermediate level,2 weeks at 10 hours a week,"Business Strategy, Case Studies, Market Research, Business Modeling, User Feedback, Corporate Strategy, Product Design, Design Thinking, Strategic Communication, Innovation, Product Development, Customer Insights, Product Testing","1,297"
https://www.coursera.org/specializations/generative-ai-for-executives-and-business-leaders,Generative AI for Executives and Business Leaders Specialization,IBM,"15,056",4.7,Intermediate level,,"AI Enablement, AI Product Strategy, Artificial Intelligence, Brainstorming, Business Leadership, Cloud Computing Architecture, Compliance Training, Data Ethics, Data Strategy, Governance, Hybrid Cloud Computing, Responsible AI, Return On Investment, Risk Analysis, Risk Mitigation, Strategic Leadership, Strategic Thinking",693
https://www.coursera.org/learn/business-assessment,Accounting for Business Decision Making: Strategy Assessment and Control,University of Illinois Urbana-Champaign,"16,078",3.9,Beginner level,2 weeks at 10 hours a week,"Operational Analysis, Price Negotiation, Accounting, Financial Controls, Performance Analysis, Management Accounting, Budget Management, Capacity Management, Financial Accounting, Strategic Decision-Making, Business Strategy, Resource Allocation, Cost Accounting, Performance Measurement, Organizational Strategy",117
https://www.coursera.org/specializations/climatechangeandsustainableinvesting,Climate Change and Sustainable Investing Specialization,EDHEC Business School,"11,496",4.7,Beginner level,4 weeks to complete,"Asset Management, Climate Change Adaptation, Climate Change Mitigation, Corporate Finance, Cost Benefit Analysis, Economics, Energy and Utilities, Engineering, Environment, Environmental Policy, Environmental Social And Corporate Governance (ESG), Finance, Financial Market, Investment Management, Investments, Policy Analysis, Portfolio Management, Project Finance, Securities (Finance), Systems Of Measurement",416
https://www.coursera.org/learn/growth-drivers-and-business-risks,Analyzing Growth Drivers & Business Risks,Corporate Finance Institute,,,Beginner level,,"Business Analysis, Business Risk Management, Growth Strategies, Risk Analysis, Business Modeling, Business Strategy, Financial Analysis, Analysis, Competitive Analysis, Strategic Planning, Market Share, Competitive Intelligence, Financial Modeling, Market Analysis, Strategic Marketing, Business Strategies",
https://www.coursera.org/learn/marketing-management-essentialsthe-marketing-plan-structure,Marketing Management Essentials:The Marketing Plan Structure,IE Business School,"2,172",4.5,Beginner level,,"Marketing Management, Performance Measurement, Marketing, Market Analysis, Marketing Planning, Key Performance Indicators (KPIs), Market Research, Customer Engagement, Brand Management, Strategic Marketing, Market Dynamics, Marketing Strategies, Customer experience strategy (CX), Marketing Effectiveness",11
https://www.coursera.org/learn/tiktok-for-business,TikTok for Business,Aptly,"2,950",4.9,Beginner level,1 week to complete,"Customer Engagement, Branding, Content Strategy, Social Media Strategy, Marketing, Content Marketing, Driving engagement, Social Media Marketing, Marketing Strategies, Content Creation, Social Media, Brand Awareness, Business Marketing",14
https://www.coursera.org/learn/foundations-business-analysis,Foundations of Business Analysis,SAP,"31,894",4.4,Beginner level,2 weeks at 10 hours a week,"Critical Thinking, Requirements Analysis, Organizational Strategy, Business Analysis, Business Requirements, Business Systems Analysis, Stakeholder Analysis, Business Process Modeling, Stakeholder Management, Systems Analysis, Strategic Thinking, Communication, Agile Methodology, LLM Application, SAP Signavio",115
https://www.coursera.org/learn/business-writing,High-Impact Business Writing,"University of California, Irvine","214,602",4.5,Beginner level,,"Global Marketing, Concision, Grammar, Business Correspondence, Presentations, Business Writing, Communication, Proofreading, Persuasive Communication, Virtual Teams, Writing, Editing, Report Writing, Business Communication, Target Audience, Press Releases","3,918"
https://www.coursera.org/learn/introduction-applied-business-analytics,Introduction to Applied Business Analytics,University of Illinois Urbana-Champaign,"43,264",4.6,Beginner level,1 week at 10 hours a week,"Business Analysis, Data Preprocessing, Analytics, Data Analysis, Data Presentation, Data-Driven Decision-Making",319
https://www.coursera.org/learn/biotech-from-science-to-business,Biotech — From Science to Business,Technical University of Munich (TUM),"1,527",4.7,Intermediate level,2 weeks to complete,"Feasibility Studies, Intellectual Property, Biotechnology, Business Modeling, Innovation, Entrepreneurship, Market Opportunities, Commercialization, Team Building, Product Development, Business Valuation, Regulatory Requirements, Business Strategy",12
https://www.coursera.org/learn/lead-with-technology-and-ai,Lead with Technology and AI,Harvard Business Review ,"1,682",,Intermediate level,1 week to complete,"digital literacy, Innovation, Data-Driven Decision-Making, Technology Strategies, AI Enablement, Leadership, Artificial Intelligence, Digital Transformation, Culture Transformation, Responsible AI, Team Motivation",
https://www.coursera.org/learn/corporate-commercial-law-part1,Corporate & Commercial Law I: Contracts & Employment Law,University of Illinois Urbana-Champaign,"69,043",4.8,Intermediate level,2 weeks at 10 hours a week,"Legal Writing, Contract Management, Organizational Structure, Business, Sales, Bankruptcies, Labor Law, Certified Public Accountant, Regulation and Legal Compliance, Commercial Laws","1,365"
https://www.coursera.org/learn/fundamentals-of-business-analysis,Fundamentals of Business Analysis,Starweaver,"15,658",4.6,Beginner level,,"Business Analysis, Business Systems Analysis, Performance Analysis, Performance Measurement, Organizational Change, Requirements Analysis, Stakeholder Communications, Quality Management, Stakeholder Analysis, Business Development, Project Performance, Change Management, Process Improvement, Stakeholder Engagement",90
https://www.coursera.org/specializations/ai-for-customer-care,AI for Customer care Specialization,AI Business School,,,Beginner level,8 weeks to complete,"AI Enablement, AI Personalization, Artificial Intelligence, Generative AI Agents, Innovation, Large Language Modeling, LLM Application, Productivity, Responsible AI, Risk Management, Self Service Technologies, Training Programs, Workflow Management",
https://www.coursera.org/learn/fundamentals-of-business-problem-solving,Fundamentals of Business Problem Solving,Howard University,"3,167",4.7,Intermediate level,2 weeks to complete,"Product Assortment, Business Strategy, Process Optimization, Data-Driven Decision-Making, Price Negotiation, Data Modeling, Business Modeling, Business Mathematics, Spreadsheet Software, Business Analysis, Financial Modeling, Business Process",23
https://www.coursera.org/specializations/advanced-business-combinations-ownership-accounting,Advanced Business Combinations & Ownership Accounting Specialization,EDUCBA,,,Beginner level,4 weeks to complete,"Accounting, Business, Business Administration, Consolidation, Finance, Financial Accounting, Financial Auditing, Financial Regulations, Financial Reporting, Financial Statement Analysis, Fixed Asset, Generally Accepted Accounting Principles (GAAP), International Financial Reporting Standards, Lease Contracts, Partnership Accounting, Regulatory Requirements, Revenue Recognition, Sarbanes Oxley Act (SOX) Compliance, Specialized Accounting, Technical Accounting",
https://www.coursera.org/learn/evaluate-re-engineer-business-strategy-effectively,Evaluate and Re-Engineer Business Strategy Effectively,EDUCBA,,,Beginner level,,"Organizational Change, Analysis, Program Evaluation, Process Improvement, Operational Efficiency, Business Strategy, Business Process Reengineering, Strategic Decision-Making, Performance Measurement, Business Process, Business Transformation, Organizational Strategy, Needs Assessment, Process Optimization, Business Operations, Operational Analysis",
https://www.coursera.org/learn/marketing-mix,Marketing Mix Fundamentals,IE Business School,"46,950",4.6,Beginner level,,"Product Lifecycle Management, Consumer Behaviour, Advertising, Digital Media Strategy, Retail Store Operations, Media Planning, Communication Planning, Branding, Marketing Channel, Promotional Strategies, Marketing, Cross-Channel Marketing, Integrated Marketing Communications, Marketing Strategies, Brand Management, Marketing Communications, Product Marketing, Product Strategy, Marketing Materials","1,133"
https://www.coursera.org/specializations/ai-foundations-business-professionals,AI Foundations for Business Professionals Specialization,"Saïd Business School, University of Oxford","15,166",4.8,Beginner level,4 weeks to complete,"Agentic systems, AI Product Strategy, AI Security, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Business Ethics, Compliance Management, Data Ethics, Governance, Machine Learning, Project Management, Responsible AI, Retrieval-Augmented Generation, Risk Management",285
https://www.coursera.org/learn/thrive-with-ai-mastering-ai-for-leadership--innovation,THRIVE with AI: Mastering AI for Leadership Growth & Innovation,Hult International Business School,,,Beginner level,1 week to complete,"Productivity, Workforce Management, Stakeholder Management, Business Leadership, Change Management, Responsible AI, Strategic Planning, AI Enablement, Organizational Leadership, Agile Project Management, Governance, Decision Making, Operational Efficiency",
https://www.coursera.org/learn/investment-decision-using-n-p-v,القرارات الاستثمارية باستخدام معيار صافي القيمة الحالية,Alfaisal University | KLD,,,Beginner level,,"Business Mathematics, Investments, Return On Investment, Decision Making, Capital Budgeting, Financial Analysis, Cash Flows, Cost Benefit Analysis",
https://www.coursera.org/learn/valuing-nature-and-people-to-inform-business-decision-making,Valuing nature and people to inform business decision-making,Capitals Coalition,"3,579",4.7,Beginner level,2 weeks to complete,"Sustainability Reporting, Corporate Sustainability, Business Risk Management, Stakeholder Engagement, Risk Management, Business Valuation, Stakeholder Analysis, Business Communication, Problem Solving, Decision Making, Human Capital, Environmental Social And Corporate Governance (ESG), Risk Analysis, Natural Resource Management, Sustainable Development, Sustainable Business",53
https://www.coursera.org/learn/esg-essentials-sustainable-business,ESG Essentials for Sustainable Business,Duke University,"5,795",4.7,Beginner level,,"Sustainability Reporting, Sustainable Development, Sustainable Business, Trend Analysis, Corporate Sustainability, Business Communication, Stakeholder Management, Strategic Thinking, Business Ethics, Governance, Environmental Issue, Stakeholder Analysis, Environmental Social And Corporate Governance (ESG)",159
https://www.coursera.org/learn/judgmental-business-forecasting-in-excel,Judgmental Business Forecasting in Excel,Macquarie University,"4,064",4.5,Intermediate level,1 week to complete,"Data Analysis, Case Studies, Business Economics, Business Metrics, Forecasting, Decision Making, Time Series Analysis and Forecasting, Probability & Statistics, Data Visualization",62
https://www.coursera.org/learn/packt-ai-strategy-for-business-leaders-with-chatgpt-ml-dl-uel66,"AI Strategy for Business Leaders with ChatGPT, ML & DL",Packt,,,Intermediate level,1 week to complete,"Return On Investment, Digital Transformation, AI Product Strategy, Risk Management, Technology Strategies, Machine Learning, Business Strategy, Organizational Leadership, Google Cloud Platform, Responsible AI, Artificial Intelligence, Emerging Technologies",
https://www.coursera.org/learn/mba-essentials,MBA Essentials,University of Glasgow ,"22,557",4.6,Intermediate level,1 week at 10 hours a week,"Digital Transformation, Business Economics, Leadership Studies, Supply Chain, Change Management, Marketing Strategies, Marketing, Supply Chain Management, Financial Data, Innovation, Business Administration, Corporate Sustainability, Project Management, B2B Sales, Business Modeling, Accounting, Global Marketing, Business Strategies",248
https://www.coursera.org/learn/excel-business-forecasting-time-series,Excel Time Series Models for Business Forecasting,Macquarie University,"18,327",4.9,Intermediate level,1 week at 10 hours a week,"Process Optimization, Statistical Visualization, Model Evaluation, Predictive Modeling, Forecasting, Graphing, Trend Analysis, Data Presentation, Time Series Analysis and Forecasting, Excel Formulas",250
https://www.coursera.org/specializations/strengthen-your-business-savvy,Strengthen Your Business Savvy Specialization,Harvard Business Review ,"4,420",4.8,Intermediate level,4 weeks to complete,"Balance Sheet, Budgeting, Business Acumen, Business Modeling, Business Strategy, Critical Thinking, Data-Driven Decision-Making, Digital Transformation, Financial Acumen, Financial Analysis, Financial Data, Financial Management, Financial Statements, Income Statement, Plan Execution, Responsible AI, Strategic Decision-Making, Strategic Leadership",37
